name,team,kills,deaths,attacker_x,attacker_y,attacker_z,attacker_pitch,attacker_yaw,attacker_ducked,victim_x,victim_y,victim_z,victim_pitch,victim_yaw,victim_ducked,wallbang,isHeadshot,isHacker
n00bie,3,42,2,-1261.8592529296875,-676.6819458007812,124.29031372070312,357.0501708984375,298.5589599609375,1,-1150,-887.5,117.34617614746094,0,0,0,0,1,1
n00bie,3,42,2,-1671.42822265625,2273.095703125,-2.1128883361816406,356.3250732421875,128.1610107421875,0,-2000,2687.5,30.48611831665039,0,0,0,1,1,1
n00bie,3,43,2,36.2205696105957,2152.35107421875,-128.1099090576172,352.4578857421875,8.4759521484375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,44,2,547.0271606445312,2518.197998046875,96.14018249511719,354.375,26.114501953125,0,687.5,2587.5,94.64091491699219,0,0,0,0,1,1
n00bie,3,45,2,1240.5628662109375,1031.2689208984375,0.03125,12.4969482421875,283.6505126953125,0,1412.5,312.5,-165.04734802246094,0,0,0,0,1,1
n00bie,3,46,2,804.3292846679688,1017.2086791992188,0.21487045288085938,359.703369140625,245.89599609375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,2,1,1
n00bie,3,47,2,-1709.707763671875,-369.83819580078125,128.5596160888672,0.604248046875,239.65576171875,0,-1912.5,-712.5,123.03124237060547,0,0,0,0,1,1
n00bie,3,48,2,-333.68902587890625,2131.495361328125,-127.93279266357422,358.6431884765625,239.9908447265625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,49,2,-383.0357360839844,1556.7498779296875,-126.33837890625,355.14404296875,275.2679443359375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,50,2,546.2467041015625,91.02757263183594,-3.893878936767578,353.3587646484375,241.2542724609375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,51,2,633.0619506835938,241.5686798095703,0.03125,359.3902587890625,98.26171875,0,587.5,537.5,1.8521852493286133,0,0,0,1,1,1
n00bie,3,52,2,1454.0855712890625,902.634033203125,-9.119043350219727,359.0167236328125,86.0394287109375,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,53,2,374.3920593261719,2736.33154296875,139.03125,4.130859375,334.8358154296875,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,54,2,489.96875,1456.299560546875,0.6052131652832031,356.7755126953125,183.18603515625,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,56,2,-1042.080322265625,1489.351806640625,-109.55978393554688,0.802001953125,273.80126953125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,57,2,-1165.296142578125,1058.5447998046875,-4.4034271240234375,353.2159423828125,170.09033203125,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,57,2,-1968.876953125,1285.8778076171875,30.098817825317383,359.197998046875,91.1700439453125,1,-2000,2687.5,30.48611831665039,0,0,0,0,1,1
n00bie,3,58,2,-248.16419982910156,2097.1748046875,-127.04927825927734,352.8204345703125,15.1336669921875,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,59,2,1739.56884765625,2207.824951171875,1.8372979164123535,356.11083984375,185.2679443359375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,60,2,1773.404296875,2221.521240234375,3.0136451721191406,1.9061279296875,226.4556884765625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,61,2,1388.1917724609375,905.6818237304688,-9.53826904296875,13.0023193359375,272.48291015625,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,62,2,633.4595336914062,910.5494995117188,0.4241302013397217,359.5660400390625,263.3203125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,3,63,2,726.7808227539062,890.8556518554688,-0.10846710205078125,356.011962890625,334.248046875,1,1687.5,425,55.32475662231445,0,0,0,0,1,1
n00bie,3,64,2,649.5978393554688,414.1637268066406,-0.35216641426086426,0.3570556640625,249.4281005859375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,3,65,2,-1120.1324462890625,-845.671630859375,116.67796325683594,337.9888916015625,236.304931640625,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,66,2,-1608.448486328125,-247.20599365234375,129.21817016601562,6.405029296875,93.4222412109375,0,-1662.5,612.5,31.420150756835938,0,0,0,0,1,1
n00bie,3,67,2,-1735.1488037109375,1065.8856201171875,33.38703918457031,0.4229736328125,135.274658203125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,68,2,-122.9462890625,2148.918701171875,-126.69934844970703,352.7435302734375,7.2564697265625,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,69,2,345.8730163574219,2246.08349609375,-128.35195922851562,357.8302001953125,121.6680908203125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,71,2,345.1641540527344,2253.092529296875,97.10676574707031,0.142822265625,44.2034912109375,0,687.5,2587.5,94.64091491699219,0,0,0,0,1,1
n00bie,3,71,2,1553.0426025390625,1740.3824462890625,1.03125,0.0439453125,248.323974609375,0,1212.5,887.5,-0.373829185962677,0,0,0,0,1,1
n00bie,3,72,2,358.5195617675781,-284.77752685546875,1.0698585510253906,357.637939453125,243.1494140625,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,73,2,-409.21429443359375,1457.612548828125,-126.50273132324219,356.8414306640625,187.18505859375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,74,2,-384.3065185546875,2057.62744140625,-128.03738403320312,350.7275390625,164.3170166015625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,75,2,-313.3155822753906,2201.607421875,-125.48081970214844,355.023193359375,358.0389404296875,0,1162.5,2150,2.0358119010925293,0,0,0,0,1,1
n00bie,3,76,2,-146.03271484375,1445.631591796875,-0.24169553816318512,358.275146484375,358.6761474609375,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,77,2,335.0661315917969,2332.058837890625,96.60357666015625,358.8519287109375,31.2945556640625,0,1412.5,2987.5,120.47624969482422,0,0,0,0,1,1
n00bie,3,78,2,1446.89892578125,1122.2667236328125,-8.77699089050293,359.93408203125,306.265869140625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,79,2,731.5426635742188,954.8145141601562,-0.06557846069335938,359.593505859375,251.2188720703125,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,3,80,2,-1276.1485595703125,-783.6895141601562,118.24728393554688,357.71484375,140.4107666015625,0,-1562.5,-550,131.7713165283203,0,0,0,0,1,1
n00bie,3,81,2,-1484.0494384765625,-172.03125,131.55905151367188,10.909423828125,120.0640869140625,1,-1775,325,1.1823077201843262,0,0,0,0,1,1
n00bie,3,82,2,-1834.5736083984375,1163.1724853515625,32.52525329589844,355.6109619140625,135.1702880859375,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,83,2,-1909.5435791015625,2242.8037109375,-1.6712110042572021,357.220458984375,4.4659423828125,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,84,2,-366.4074401855469,2121.939697265625,-128.51052856445312,355.3472900390625,244.083251953125,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,85,2,-423.9977111816406,1899.8785400390625,-127.16016387939453,356.0064697265625,276.0369873046875,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,1,1,1
n00bie,3,87,2,-91.23946380615234,365.9690856933594,-0.8122812509536743,356.7864990234375,357.593994140625,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,87,2,1516.236083984375,1024.1368408203125,-3.2719640731811523,11.304931640625,261.8975830078125,0,1412.5,312.5,-165.04734802246094,0,0,0,0,1,1
n00bie,3,89,2,1516.236083984375,1024.1368408203125,-3.2719640731811523,358.6102294921875,99.1680908203125,0,1412.5,1650,-7.064273834228516,0,0,0,0,1,1
n00bie,3,90,2,1411.3837890625,2684.837890625,94.24781036376953,358.472900390625,187.5970458984375,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,3,90,2,-642.0324096679688,2491.753173828125,-79.74607849121094,1.8402099609375,281.2115478515625,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,1,0,-395.93548583984375,2021.149169921875,-127.3697509765625,359.09912109375,266.824951171875,0,-437.5,1400,-126.83518981933594,0,0,0,0,1,1
n00bie,2,2,0,-400.6166687011719,1932.1348876953125,-126.81098175048828,358.4344482421875,225.5657958984375,0,-512.5,1825,-120.86033630371094,0,0,0,0,1,1
n00bie,2,3,0,73.89727020263672,319.3009033203125,-0.06596456468105316,0.472412109375,9.129638671875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,5,0,1178.054443359375,436.7833557128906,7.836910247802734,0.7196044921875,60.4302978515625,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
n00bie,2,6,0,1296.8944091796875,2256.88427734375,10.145565032958984,4.0484619140625,177.42919921875,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,0,0,0,1,1
